starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 18 13:44:02 2020	1595069042	22	12452	12474	12452
Sat Jul 18 13:44:02 2020	1595069042	22	12492	12514	12491
Sat Jul 18 13:44:02 2020	1595069042	22	12494	12516	12494
Sat Jul 18 13:44:02 2020	1595069042	22	12502	12524	12502
Sat Jul 18 13:44:02 2020	1595069042	22	12521	12544	12521
Sat Jul 18 13:44:02 2020	1595069042	22	12522	12544	12522
Sat Jul 18 13:44:02 2020	1595069042	22	12569	12591	12569
Sat Jul 18 13:44:02 2020	1595069042	22	12570	12592	12570
Sat Jul 18 13:44:02 2020	1595069042	22	12573	12595	12573
Sat Jul 18 13:44:02 2020	1595069042	22	12582	12604	12582
Sat Jul 18 13:44:02 2020	1595069042	22	12607	12629	12607
Sat Jul 18 13:44:02 2020	1595069042	22	12628	12650	12625
Sat Jul 18 13:44:02 2020	1595069042	22	12629	12650	12625
Sat Jul 18 13:44:02 2020	1595069042	22	12633	12655	12633
Sat Jul 18 13:44:02 2020	1595069042	22	12678	12700	12678
Sat Jul 18 13:44:02 2020	1595069042	22	12682	12703	12681
Sat Jul 18 13:44:02 2020	1595069042	22	12686	12707	12685
Sat Jul 18 13:44:02 2020	1595069042	22	12690	12712	12690
Sat Jul 18 13:44:02 2020	1595069042	22	12732	12754	12732
Sat Jul 18 13:44:02 2020	1595069042	22	12734	12756	12734
Sat Jul 18 13:44:02 2020	1595069042	22	12754	12775	12753
Sat Jul 18 13:44:02 2020	1595069042	22	12770	12792	12769
Sat Jul 18 13:44:02 2020	1595069042	22	12780	12802	12780
Sat Jul 18 13:44:02 2020	1595069042	22	12784	12806	12782
Sat Jul 18 13:44:02 2020	1595069042	22	12811	12832	12809
Sat Jul 18 13:44:02 2020	1595069042	22	12814	12836	12814
Sat Jul 18 13:44:02 2020	1595069042	22	12827	12849	12826
Sat Jul 18 13:44:02 2020	1595069042	21	12854	12876	12854
Sat Jul 18 13:44:02 2020	1595069042	22	12864	12885	12863
Sat Jul 18 13:44:02 2020	1595069042	21	12883	12904	12882
Sat Jul 18 13:44:02 2020	1595069042	21	12884	12905	12883
Sat Jul 18 13:44:02 2020	1595069042	21	12896	12918	12896
Sat Jul 18 13:44:02 2020	1595069042	21	12935	12956	12934
Sat Jul 18 13:44:02 2020	1595069042	21	12940	12961	12940
Sat Jul 18 13:44:02 2020	1595069042	21	12944	12965	12944
Sat Jul 18 13:44:02 2020	1595069042	21	12958	12979	12957
Sat Jul 18 13:44:02 2020	1595069042	21	12958	12980	12958
Sat Jul 18 13:44:02 2020	1595069042	21	12996	13017	12995
Sat Jul 18 13:44:02 2020	1595069042	21	12999	13021	12999
Sat Jul 18 13:44:02 2020	1595069042	21	13021	13043	13021
Sat Jul 18 13:44:02 2020	1595069042	21	13023	13044	13023
Sat Jul 18 13:44:02 2020	1595069042	21	13056	13077	13055
Sat Jul 18 13:44:02 2020	1595069042	21	13066	13087	13065
Sat Jul 18 13:44:02 2020	1595069042	21	13075	13096	13075
Sat Jul 18 13:44:02 2020	1595069042	21	13080	13101	13080
Sat Jul 18 13:44:02 2020	1595069042	21	13103	13124	13102
Sat Jul 18 13:44:02 2020	1595069042	21	13117	13138	13117
Sat Jul 18 13:44:02 2020	1595069042	21	13128	13149	13128
Sat Jul 18 13:44:02 2020	1595069042	21	13142	13163	13141
Sat Jul 18 13:44:02 2020	1595069042	21	13165	13186	13164
Sat Jul 18 13:44:02 2020	1595069042	21	13167	13188	13166
Sat Jul 18 13:44:02 2020	1595069042	21	13190	13211	13185
Sat Jul 18 13:44:02 2020	1595069042	21	13191	13212	13190
Sat Jul 18 13:44:31 2020	1595069071	0	13223	13223	13222
Sat Jul 18 13:44:30 2020	1595069070	0	13226	13226	13226
Sat Jul 18 13:44:26 2020	1595069066	0	13228	13228	13223
Sat Jul 18 13:44:31 2020	1595069071	0	13230	13230	13230
Sat Jul 18 13:44:25 2020	1595069065	0	13232	13232	13232
Sat Jul 18 13:44:24 2020	1595069064	0	13232	13232	13232
Sat Jul 18 13:44:32 2020	1595069072	0	13232	13232	13232
Sat Jul 18 13:44:31 2020	1595069071	0	13234	13234	13234
Sat Jul 18 13:44:36 2020	1595069076	0	13234	13234	13234
Sat Jul 18 13:44:25 2020	1595069065	0	13235	13235	13234
Sat Jul 18 13:44:31 2020	1595069071	0	13236	13236	13235
Sat Jul 18 13:44:26 2020	1595069066	0	13236	13236	13236
Sat Jul 18 13:44:31 2020	1595069071	0	13236	13236	13236
Sat Jul 18 13:44:25 2020	1595069065	0	13236	13236	13236
Sat Jul 18 13:44:31 2020	1595069071	0	13237	13237	13237
Sat Jul 18 13:44:26 2020	1595069066	0	13238	13238	13238
Sat Jul 18 13:44:27 2020	1595069067	0	13238	13238	13238
Sat Jul 18 13:44:31 2020	1595069071	0	13238	13238	13238
Sat Jul 18 13:44:25 2020	1595069065	0	13240	13240	13240
Sat Jul 18 13:44:32 2020	1595069072	0	13240	13240	13240
Sat Jul 18 13:44:37 2020	1595069077	0	13241	13241	13240
Sat Jul 18 13:44:25 2020	1595069065	0	13241	13241	13241
Sat Jul 18 13:44:26 2020	1595069066	0	13242	13242	13241
Sat Jul 18 13:44:25 2020	1595069065	0	13242	13243	13242
Sat Jul 18 13:44:25 2020	1595069065	0	13243	13243	13241
Sat Jul 18 13:44:30 2020	1595069070	0	13243	13243	13243
Sat Jul 18 13:44:31 2020	1595069071	0	13243	13243	13243
Sat Jul 18 13:44:36 2020	1595069076	0	13244	13244	13244
Sat Jul 18 13:44:25 2020	1595069065	0	13244	13244	13244
Sat Jul 18 13:44:25 2020	1595069065	0	13244	13244	13244
Sat Jul 18 13:44:31 2020	1595069071	0	13245	13245	13244
Sat Jul 18 13:44:25 2020	1595069065	0	13245	13245	13245
Sat Jul 18 13:44:31 2020	1595069071	0	13245	13245	13245
Sat Jul 18 13:44:31 2020	1595069071	0	13245	13245	13245
Sat Jul 18 13:44:32 2020	1595069072	0	13245	13245	13245
Sat Jul 18 13:44:31 2020	1595069071	0	13246	13246	13246
Sat Jul 18 13:44:25 2020	1595069065	0	13246	13246	13246
Sat Jul 18 13:44:32 2020	1595069072	0	13246	13246	13246
Sat Jul 18 13:44:32 2020	1595069072	0	13246	13246	13246
Sat Jul 18 13:44:32 2020	1595069072	0	13247	13247	13247
Sat Jul 18 13:44:25 2020	1595069065	0	13247	13247	13247
Sat Jul 18 13:44:02 2020	1595069042	21	13227	13248	13227
Sat Jul 18 13:44:26 2020	1595069066	0	13248	13248	13248
Sat Jul 18 13:44:25 2020	1595069065	0	13248	13248	13248
Sat Jul 18 13:44:26 2020	1595069066	0	13248	13248	13248
Sat Jul 18 13:44:31 2020	1595069071	0	13248	13248	13248
Sat Jul 18 13:44:25 2020	1595069065	0	13249	13249	13249
Sat Jul 18 13:44:24 2020	1595069064	0	13249	13249	13249
Sat Jul 18 13:44:30 2020	1595069070	0	13249	13249	13249
Sat Jul 18 13:44:37 2020	1595069077	0	13249	13249	13249
Sat Jul 18 13:44:36 2020	1595069076	0	13249	13249	13249
Sat Jul 18 13:44:32 2020	1595069072	0	13249	13249	13249
Sat Jul 18 13:44:25 2020	1595069065	0	13250	13250	13249
Sat Jul 18 13:44:36 2020	1595069076	0	13250	13250	13250
Sat Jul 18 13:44:24 2020	1595069064	0	13250	13250	13250
Sat Jul 18 13:44:24 2020	1595069064	0	13250	13250	13250
Sat Jul 18 13:44:26 2020	1595069066	0	13250	13250	13250
Sat Jul 18 13:44:37 2020	1595069077	0	13250	13251	13250
Sat Jul 18 13:44:30 2020	1595069070	0	13251	13251	13251
Sat Jul 18 13:44:25 2020	1595069065	0	13251	13251	13251
Sat Jul 18 13:44:24 2020	1595069064	0	13252	13252	13251
Sat Jul 18 13:44:26 2020	1595069066	0	13252	13252	13251
Sat Jul 18 13:44:26 2020	1595069066	0	13252	13252	13252
Sat Jul 18 13:44:24 2020	1595069064	0	13252	13252	13252
Sat Jul 18 13:44:25 2020	1595069065	0	13253	13253	13253
Sat Jul 18 13:44:31 2020	1595069071	0	13253	13253	13253
Sat Jul 18 13:44:24 2020	1595069064	0	13253	13253	13253
Sat Jul 18 13:44:27 2020	1595069067	0	13253	13253	13252
Sat Jul 18 13:44:24 2020	1595069064	0	13254	13254	13254
Sat Jul 18 13:44:02 2020	1595069042	21	13234	13255	13233
Sat Jul 18 13:44:26 2020	1595069066	0	13255	13255	13254
Sat Jul 18 13:44:23 2020	1595069063	0	13255	13255	13255
Sat Jul 18 13:44:37 2020	1595069077	0	13255	13255	13255
Sat Jul 18 13:44:36 2020	1595069076	0	13255	13255	13255
Sat Jul 18 13:44:24 2020	1595069064	0	13255	13255	13255
Sat Jul 18 13:44:26 2020	1595069066	0	13256	13256	13255
Sat Jul 18 13:44:25 2020	1595069065	0	13256	13256	13255
Sat Jul 18 13:44:25 2020	1595069065	0	13256	13256	13256
Sat Jul 18 13:44:31 2020	1595069071	0	13256	13256	13256
Sat Jul 18 13:44:25 2020	1595069065	0	13256	13256	13256
Sat Jul 18 13:44:24 2020	1595069064	0	13257	13257	13256
Sat Jul 18 13:44:31 2020	1595069071	0	13257	13257	13256
Sat Jul 18 13:44:36 2020	1595069076	0	13257	13257	13253
Sat Jul 18 13:44:36 2020	1595069076	0	13257	13257	13257
Sat Jul 18 13:44:24 2020	1595069064	0	13257	13257	13257
Sat Jul 18 13:44:32 2020	1595069072	0	13257	13257	13257
Sat Jul 18 13:44:32 2020	1595069072	0	13257	13257	13257
Sat Jul 18 13:44:25 2020	1595069065	0	13258	13258	13257
Sat Jul 18 13:44:25 2020	1595069065	0	13258	13258	13257
Sat Jul 18 13:44:37 2020	1595069077	0	13258	13258	13258
Sat Jul 18 13:44:31 2020	1595069071	0	13258	13258	13258
Sat Jul 18 13:44:25 2020	1595069065	0	13258	13258	13258
Sat Jul 18 13:44:25 2020	1595069065	0	13259	13259	13259
Sat Jul 18 13:44:31 2020	1595069071	0	13259	13259	13259
Sat Jul 18 13:44:37 2020	1595069077	0	13260	13260	13259
Sat Jul 18 13:44:32 2020	1595069072	0	13260	13260	13260
Sat Jul 18 13:44:25 2020	1595069065	0	13260	13260	13260
Sat Jul 18 13:44:27 2020	1595069067	0	13260	13260	13260
Sat Jul 18 13:44:32 2020	1595069072	0	13260	13260	13260
Sat Jul 18 13:44:31 2020	1595069071	0	13261	13261	13261
Sat Jul 18 13:44:32 2020	1595069072	0	13261	13261	13260
Sat Jul 18 13:44:31 2020	1595069071	0	13261	13261	13261
Sat Jul 18 13:44:25 2020	1595069065	0	13261	13261	13261
Sat Jul 18 13:44:31 2020	1595069071	0	13261	13261	13261
Sat Jul 18 13:44:25 2020	1595069065	0	13261	13261	13258
Sat Jul 18 13:44:26 2020	1595069066	0	13261	13261	13261
Sat Jul 18 13:44:30 2020	1595069070	0	13262	13262	13261
Sat Jul 18 13:44:32 2020	1595069072	0	13262	13262	13262
Sat Jul 18 13:44:32 2020	1595069072	0	13262	13262	13262
Sat Jul 18 13:44:35 2020	1595069075	0	13262	13262	13262
Sat Jul 18 13:44:25 2020	1595069065	0	13262	13262	13262
Sat Jul 18 13:44:31 2020	1595069071	0	13262	13262	13262
Sat Jul 18 13:44:31 2020	1595069071	0	13262	13262	13262
Sat Jul 18 13:44:25 2020	1595069065	0	13263	13263	13262
Sat Jul 18 13:44:36 2020	1595069076	0	13263	13263	13262
Sat Jul 18 13:44:32 2020	1595069072	0	13263	13263	13262
Sat Jul 18 13:44:27 2020	1595069067	0	13263	13263	13262
Sat Jul 18 13:44:25 2020	1595069065	0	13263	13263	13263
Sat Jul 18 13:44:37 2020	1595069077	0	13263	13263	13263
Sat Jul 18 13:44:25 2020	1595069065	0	13264	13264	13263
Sat Jul 18 13:44:31 2020	1595069071	0	13264	13264	13263
Sat Jul 18 13:44:36 2020	1595069076	0	13264	13264	13264
Sat Jul 18 13:44:31 2020	1595069071	0	13264	13264	13264
Sat Jul 18 13:44:32 2020	1595069072	0	13264	13265	13262
Sat Jul 18 13:44:24 2020	1595069064	0	13265	13265	13264
Sat Jul 18 13:44:24 2020	1595069064	0	13265	13265	13261
Sat Jul 18 13:44:36 2020	1595069076	0	13265	13265	13265
Sat Jul 18 13:44:24 2020	1595069064	0	13265	13265	13265
Sat Jul 18 13:44:25 2020	1595069065	0	13265	13265	13265
Sat Jul 18 13:44:31 2020	1595069071	0	13265	13265	13265
Sat Jul 18 13:44:24 2020	1595069064	0	13265	13265	13265
Sat Jul 18 13:44:31 2020	1595069071	0	13265	13266	13265
Sat Jul 18 13:44:32 2020	1595069072	0	13266	13266	13266
Sat Jul 18 13:44:32 2020	1595069072	0	13266	13266	13266
Sat Jul 18 13:44:32 2020	1595069072	0	13266	13266	13266
Sat Jul 18 13:44:24 2020	1595069064	0	13266	13266	13266
Sat Jul 18 13:44:31 2020	1595069071	0	13266	13266	13266
Sat Jul 18 13:44:24 2020	1595069064	0	13266	13266	13266
Sat Jul 18 13:44:32 2020	1595069072	0	13267	13267	13263
Sat Jul 18 13:44:32 2020	1595069072	0	13267	13267	13266
Sat Jul 18 13:44:36 2020	1595069076	0	13267	13267	13266
Sat Jul 18 13:44:36 2020	1595069076	0	13267	13267	13266
Sat Jul 18 13:44:31 2020	1595069071	0	13267	13267	13266
Sat Jul 18 13:44:27 2020	1595069067	0	13267	13267	13267
Sat Jul 18 13:44:36 2020	1595069076	0	13267	13267	13267
Sat Jul 18 13:44:37 2020	1595069077	0	13267	13267	13267
Sat Jul 18 13:44:32 2020	1595069072	0	13268	13268	13267
Sat Jul 18 13:44:31 2020	1595069071	0	13268	13268	13268
Sat Jul 18 13:44:37 2020	1595069077	0	13268	13268	13268
Sat Jul 18 13:44:24 2020	1595069064	0	13268	13268	13268
Sat Jul 18 13:44:30 2020	1595069070	0	13269	13269	13268
Sat Jul 18 13:44:36 2020	1595069076	0	13269	13269	13268
Sat Jul 18 13:44:24 2020	1595069064	0	13269	13269	13268
Sat Jul 18 13:44:31 2020	1595069071	0	13269	13269	13269
Sat Jul 18 13:44:29 2020	1595069069	0	13269	13269	13269
Sat Jul 18 13:44:25 2020	1595069065	0	13269	13269	13268
Sat Jul 18 13:44:24 2020	1595069064	0	13269	13269	13269
Sat Jul 18 13:44:24 2020	1595069064	0	13269	13269	13269
Sat Jul 18 13:44:25 2020	1595069065	0	13269	13269	13268
Sat Jul 18 13:44:37 2020	1595069077	0	13269	13269	13268
Sat Jul 18 13:44:27 2020	1595069067	0	13269	13269	13262
Sat Jul 18 13:44:31 2020	1595069071	0	13269	13269	13269
Sat Jul 18 13:44:36 2020	1595069076	0	13269	13270	13269
Sat Jul 18 13:44:32 2020	1595069072	0	13270	13270	13270
Sat Jul 18 13:44:24 2020	1595069064	0	13270	13270	13270
Sat Jul 18 13:44:23 2020	1595069063	0	13270	13270	13270
Sat Jul 18 13:44:37 2020	1595069077	0	13270	13270	13270
Sat Jul 18 13:44:25 2020	1595069065	0	13270	13270	13270
Sat Jul 18 13:44:37 2020	1595069077	0	13270	13270	13270
Sat Jul 18 13:44:02 2020	1595069042	21	13250	13271	13250
Sat Jul 18 13:44:32 2020	1595069072	0	13271	13271	13271
Sat Jul 18 13:44:32 2020	1595069072	0	13271	13271	13271
Sat Jul 18 13:44:25 2020	1595069065	0	13271	13271	13271
Sat Jul 18 13:44:25 2020	1595069065	0	13271	13271	13271
Sat Jul 18 13:44:24 2020	1595069064	0	13271	13271	13271
Sat Jul 18 13:44:31 2020	1595069071	0	13272	13272	13271
Sat Jul 18 13:44:31 2020	1595069071	0	13272	13272	13271
Sat Jul 18 13:44:26 2020	1595069066	0	13272	13272	13271
Sat Jul 18 13:44:32 2020	1595069072	0	13272	13272	13271
Sat Jul 18 13:44:24 2020	1595069064	0	13272	13272	13272
Sat Jul 18 13:44:26 2020	1595069066	0	13272	13272	13272
Sat Jul 18 13:44:32 2020	1595069072	0	13272	13273	13272
Sat Jul 18 13:44:24 2020	1595069064	0	13272	13273	13272
Sat Jul 18 13:44:31 2020	1595069071	0	13273	13273	13273
Sat Jul 18 13:44:25 2020	1595069065	0	13273	13273	13271
Sat Jul 18 13:44:31 2020	1595069071	0	13273	13273	13273
Sat Jul 18 13:44:31 2020	1595069071	0	13273	13273	13273
Sat Jul 18 13:44:24 2020	1595069064	0	13273	13273	13273
Sat Jul 18 13:44:27 2020	1595069067	0	13273	13273	13273
Sat Jul 18 13:44:36 2020	1595069076	0	13274	13274	13271
Sat Jul 18 13:44:25 2020	1595069065	0	13274	13274	13273
Sat Jul 18 13:44:37 2020	1595069077	0	13274	13274	13274
Sat Jul 18 13:44:23 2020	1595069063	0	13274	13274	13274
Sat Jul 18 13:44:37 2020	1595069077	0	13274	13274	13274
Sat Jul 18 13:44:30 2020	1595069070	0	13274	13274	13274
Sat Jul 18 13:44:31 2020	1595069071	0	13274	13274	13274
Sat Jul 18 13:44:37 2020	1595069077	0	13275	13275	13274
Sat Jul 18 13:44:32 2020	1595069072	0	13275	13275	13275
Sat Jul 18 13:44:24 2020	1595069064	0	13275	13275	13274
Sat Jul 18 13:44:36 2020	1595069076	0	13275	13275	13275
Sat Jul 18 13:44:25 2020	1595069065	0	13275	13275	13275
Sat Jul 18 13:44:37 2020	1595069077	0	13275	13275	13275
Sat Jul 18 13:44:26 2020	1595069066	0	13275	13275	13275
Sat Jul 18 13:44:25 2020	1595069065	0	13275	13275	13275
Sat Jul 18 13:44:02 2020	1595069042	21	13255	13276	13254
Sat Jul 18 13:44:24 2020	1595069064	0	13276	13276	13274
Sat Jul 18 13:44:24 2020	1595069064	0	13276	13276	13275
Sat Jul 18 13:44:36 2020	1595069076	0	13276	13276	13276
Sat Jul 18 13:44:23 2020	1595069063	0	13276	13276	13276
Sat Jul 18 13:44:36 2020	1595069076	0	13276	13276	13276
Sat Jul 18 13:44:31 2020	1595069071	0	13276	13276	13275
Sat Jul 18 13:44:24 2020	1595069064	0	13276	13277	13276
Sat Jul 18 13:44:31 2020	1595069071	0	13276	13277	13276
Sat Jul 18 13:44:02 2020	1595069042	21	13256	13277	13256
Sat Jul 18 13:44:32 2020	1595069072	0	13277	13277	13277
Sat Jul 18 13:44:26 2020	1595069066	0	13277	13277	13277
Sat Jul 18 13:44:26 2020	1595069066	0	13277	13277	13277
Sat Jul 18 13:44:32 2020	1595069072	0	13277	13277	13277
Sat Jul 18 13:44:27 2020	1595069067	0	13277	13277	13277
Sat Jul 18 13:44:36 2020	1595069076	0	13277	13277	13277
Sat Jul 18 13:44:32 2020	1595069072	0	13277	13278	13275
Sat Jul 18 13:44:25 2020	1595069065	0	13278	13278	13277
Sat Jul 18 13:44:31 2020	1595069071	0	13278	13278	13278
Sat Jul 18 13:44:31 2020	1595069071	0	13278	13278	13278
Sat Jul 18 13:44:31 2020	1595069071	0	13278	13278	13278
Sat Jul 18 13:44:31 2020	1595069071	0	13278	13278	13278
Sat Jul 18 13:44:32 2020	1595069072	0	13278	13278	13278
Sat Jul 18 13:44:23 2020	1595069063	0	13278	13278	13278
Sat Jul 18 13:44:36 2020	1595069076	0	13278	13278	13278
Sat Jul 18 13:44:37 2020	1595069077	0	13279	13279	13278
Sat Jul 18 13:44:31 2020	1595069071	0	13279	13279	13279
Sat Jul 18 13:44:24 2020	1595069064	0	13279	13279	13278
Sat Jul 18 13:44:31 2020	1595069071	0	13279	13279	13275
Sat Jul 18 13:44:31 2020	1595069071	0	13279	13279	13279
Sat Jul 18 13:44:37 2020	1595069077	0	13279	13279	13279
Sat Jul 18 13:44:32 2020	1595069072	0	13279	13279	13279
Sat Jul 18 13:44:31 2020	1595069071	0	13279	13279	13279
Sat Jul 18 13:44:30 2020	1595069070	0	13279	13279	13279
Sat Jul 18 13:44:24 2020	1595069064	0	13279	13279	13279
Sat Jul 18 13:44:25 2020	1595069065	0	13279	13279	13279
Sat Jul 18 13:44:25 2020	1595069065	0	13279	13279	13279
Sat Jul 18 13:44:31 2020	1595069071	0	13280	13280	13279
Sat Jul 18 13:44:32 2020	1595069072	0	13280	13280	13279
Sat Jul 18 13:44:36 2020	1595069076	0	13280	13280	13279
Sat Jul 18 13:44:32 2020	1595069072	0	13280	13280	13280
Sat Jul 18 13:44:32 2020	1595069072	0	13280	13280	13279
Sat Jul 18 13:44:24 2020	1595069064	0	13280	13280	13280
Sat Jul 18 13:44:31 2020	1595069071	0	13280	13280	13280
Sat Jul 18 13:44:25 2020	1595069065	0	13281	13281	13280
Sat Jul 18 13:44:33 2020	1595069073	0	13281	13281	13280
Sat Jul 18 13:44:37 2020	1595069077	0	13281	13281	13280
Sat Jul 18 13:44:24 2020	1595069064	0	13281	13281	13281
Sat Jul 18 13:44:25 2020	1595069065	0	13281	13281	13281
Sat Jul 18 13:44:37 2020	1595069077	0	13281	13281	13281
Sat Jul 18 13:44:32 2020	1595069072	0	13281	13281	13281
Sat Jul 18 13:44:27 2020	1595069067	0	13282	13282	13281
Sat Jul 18 13:44:30 2020	1595069070	0	13282	13282	13282
Sat Jul 18 13:44:37 2020	1595069077	0	13283	13283	13282
Sat Jul 18 13:44:37 2020	1595069077	0	13283	13283	13282
Sat Jul 18 13:44:26 2020	1595069066	0	13283	13283	13282
Sat Jul 18 13:44:23 2020	1595069063	0	13283	13283	13282
Sat Jul 18 13:44:31 2020	1595069071	0	13283	13283	13280
Sat Jul 18 13:44:24 2020	1595069064	0	13283	13283	13283
Sat Jul 18 13:44:24 2020	1595069064	0	13283	13283	13283
Sat Jul 18 13:44:32 2020	1595069072	0	13283	13283	13283
Sat Jul 18 13:44:26 2020	1595069066	0	13283	13283	13283
Sat Jul 18 13:44:29 2020	1595069069	0	13283	13283	13283
Sat Jul 18 13:44:26 2020	1595069066	0	13283	13284	13282
Sat Jul 18 13:44:24 2020	1595069064	0	13284	13284	13283
Sat Jul 18 13:44:36 2020	1595069076	0	13284	13284	13283
Sat Jul 18 13:44:25 2020	1595069065	0	13284	13284	13284
Sat Jul 18 13:44:38 2020	1595069078	0	13284	13284	13284
Sat Jul 18 13:44:32 2020	1595069072	0	13284	13284	13284
Sat Jul 18 13:44:36 2020	1595069076	0	13284	13285	13277
Sat Jul 18 13:44:26 2020	1595069066	0	13284	13285	13284
Sat Jul 18 13:44:32 2020	1595069072	0	13285	13285	13284
Sat Jul 18 13:44:33 2020	1595069073	0	13285	13285	13284
Sat Jul 18 13:44:26 2020	1595069066	0	13285	13285	13284
Sat Jul 18 13:44:36 2020	1595069076	0	13285	13285	13283
Sat Jul 18 13:44:37 2020	1595069077	0	13285	13285	13285
Sat Jul 18 13:44:26 2020	1595069066	0	13285	13285	13285
Sat Jul 18 13:44:31 2020	1595069071	0	13285	13285	13285
Sat Jul 18 13:44:31 2020	1595069071	0	13285	13285	13285
Sat Jul 18 13:44:25 2020	1595069065	0	13285	13285	13285
Sat Jul 18 13:44:26 2020	1595069066	0	13285	13285	13285
Sat Jul 18 13:44:37 2020	1595069077	0	13285	13285	13285
Sat Jul 18 13:44:25 2020	1595069065	0	13285	13286	13285
Sat Jul 18 13:44:37 2020	1595069077	0	13286	13286	13285
Sat Jul 18 13:44:32 2020	1595069072	0	13286	13286	13285
Sat Jul 18 13:44:36 2020	1595069076	0	13286	13286	13285
Sat Jul 18 13:44:25 2020	1595069065	0	13286	13286	13286
Sat Jul 18 13:44:24 2020	1595069064	0	13286	13286	13286
Sat Jul 18 13:44:37 2020	1595069077	0	13286	13286	13286
Sat Jul 18 13:44:24 2020	1595069064	0	13286	13286	13286
Sat Jul 18 13:44:24 2020	1595069064	0	13286	13287	13286
Sat Jul 18 13:44:24 2020	1595069064	0	13287	13287	13286
Sat Jul 18 13:44:37 2020	1595069077	0	13287	13287	13286
Sat Jul 18 13:44:36 2020	1595069076	0	13287	13287	13286
Sat Jul 18 13:44:24 2020	1595069064	0	13287	13287	13286
Sat Jul 18 13:44:26 2020	1595069066	0	13287	13287	13286
Sat Jul 18 13:44:32 2020	1595069072	0	13287	13287	13287
Sat Jul 18 13:44:33 2020	1595069073	0	13287	13287	13287
Sat Jul 18 13:44:32 2020	1595069072	0	13287	13287	13287
Sat Jul 18 13:44:36 2020	1595069076	0	13287	13287	13287
Sat Jul 18 13:44:32 2020	1595069072	0	13287	13287	13287
Sat Jul 18 13:44:32 2020	1595069072	0	13287	13287	13287
Sat Jul 18 13:44:24 2020	1595069064	0	13287	13287	13287
Sat Jul 18 13:44:37 2020	1595069077	0	13288	13288	13287
Sat Jul 18 13:44:31 2020	1595069071	0	13288	13288	13288
Sat Jul 18 13:44:30 2020	1595069070	0	13288	13288	13288
Sat Jul 18 13:44:31 2020	1595069071	0	13288	13288	13288
Sat Jul 18 13:44:26 2020	1595069066	0	13288	13288	13288
Sat Jul 18 13:44:25 2020	1595069065	0	13288	13288	13288
Sat Jul 18 13:44:31 2020	1595069071	0	13288	13288	13288
Sat Jul 18 13:44:36 2020	1595069076	0	13288	13289	13288
Sat Jul 18 13:44:38 2020	1595069078	0	13289	13289	13288
Sat Jul 18 13:44:32 2020	1595069072	0	13289	13289	13288
Sat Jul 18 13:44:36 2020	1595069076	0	13289	13289	13288
Sat Jul 18 13:44:30 2020	1595069070	0	13289	13289	13288
Sat Jul 18 13:44:27 2020	1595069067	0	13289	13289	13289
Sat Jul 18 13:44:32 2020	1595069072	0	13289	13289	13288
Sat Jul 18 13:44:23 2020	1595069063	0	13289	13289	13289
Sat Jul 18 13:44:27 2020	1595069067	0	13289	13289	13289
Sat Jul 18 13:44:30 2020	1595069070	0	13289	13289	13289
Sat Jul 18 13:44:26 2020	1595069066	0	13289	13289	13289
Sat Jul 18 13:44:25 2020	1595069065	0	13289	13289	13289
Sat Jul 18 13:44:29 2020	1595069069	0	13289	13290	13289
Sat Jul 18 13:44:23 2020	1595069063	0	13290	13290	13290
Sat Jul 18 13:44:33 2020	1595069073	0	13290	13290	13290
Sat Jul 18 13:44:30 2020	1595069070	0	13290	13291	13290
Sat Jul 18 13:44:37 2020	1595069077	0	13291	13291	13290
Sat Jul 18 13:44:26 2020	1595069066	0	13291	13291	13290
Sat Jul 18 13:44:30 2020	1595069070	0	13291	13291	13291
Sat Jul 18 13:44:02 2020	1595069042	21	13271	13291	13270
Sat Jul 18 13:44:24 2020	1595069064	0	13291	13291	13291
Sat Jul 18 13:44:27 2020	1595069067	0	13291	13291	13291
Sat Jul 18 13:44:25 2020	1595069065	0	13292	13292	13291
Sat Jul 18 13:44:26 2020	1595069066	0	13292	13292	13291
Sat Jul 18 13:44:24 2020	1595069064	0	13292	13292	13291
Sat Jul 18 13:44:23 2020	1595069063	0	13292	13292	13291
Sat Jul 18 13:44:35 2020	1595069075	0	13292	13292	13287
Sat Jul 18 13:44:36 2020	1595069076	0	13292	13292	13291
Sat Jul 18 13:44:33 2020	1595069073	0	13292	13292	13292
Sat Jul 18 13:44:38 2020	1595069078	0	13292	13292	13292
Sat Jul 18 13:44:31 2020	1595069071	0	13292	13292	13291
Sat Jul 18 13:44:37 2020	1595069077	0	13292	13292	13292
Sat Jul 18 13:44:36 2020	1595069076	0	13292	13292	13291
Sat Jul 18 13:44:37 2020	1595069077	0	13292	13292	13292
Sat Jul 18 13:44:26 2020	1595069066	0	13292	13292	13292
Sat Jul 18 13:44:37 2020	1595069077	0	13292	13292	13288
Sat Jul 18 13:44:33 2020	1595069073	0	13292	13292	13292
Sat Jul 18 13:44:23 2020	1595069063	0	13292	13292	13292
Sat Jul 18 13:44:31 2020	1595069071	0	13292	13292	13292
Sat Jul 18 13:44:26 2020	1595069066	0	13292	13292	13292
Sat Jul 18 13:44:32 2020	1595069072	0	13293	13293	13284
Sat Jul 18 13:44:25 2020	1595069065	0	13293	13293	13292
Sat Jul 18 13:44:25 2020	1595069065	0	13293	13293	13289
Sat Jul 18 13:44:37 2020	1595069077	0	13293	13293	13293
