starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	5
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	6
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	9
Sat Jul 18 14:08:03 2020	1595070483	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	5
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	5
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:03 2020	1595070483	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	9
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	8
Sat Jul 18 14:08:03 2020	1595070483	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	2	9	10	6
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	5
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	5
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	9
Sat Jul 18 14:08:03 2020	1595070483	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	5
Sat Jul 18 14:08:03 2020	1595070483	0	10	10	5
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	9
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	5
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	9
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	6
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	4
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	4
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	6
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	9
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	4
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	9
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	5
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	6
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	6
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	6
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	5
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	6
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	10	6
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	6
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	5
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	0	10	10	5
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	5
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	5
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	5
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	5
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	5
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	0	10	10	5
Sat Jul 18 14:08:03 2020	1595070483	1	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	0	10	10	5
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	6
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	7
Sat Jul 18 14:08:03 2020	1595070483	1	9	10	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	9
Sat Jul 18 14:08:03 2020	1595070483	2	9	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	2	9	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	0	10	10	9
Sat Jul 18 14:08:04 2020	1595070484	2	9	10	5
Sat Jul 18 14:08:03 2020	1595070483	2	9	10	6
Sat Jul 18 14:08:04 2020	1595070484	2	9	10	5
Sat Jul 18 14:08:03 2020	1595070483	2	9	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	10	8
Sat Jul 18 14:08:03 2020	1595070483	2	9	10	6
Sat Jul 18 14:08:03 2020	1595070483	2	9	10	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	6
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	6
Sat Jul 18 14:08:03 2020	1595070483	2	9	11	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:03 2020	1595070483	2	9	11	4
Sat Jul 18 14:08:03 2020	1595070483	2	9	11	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	7
Sat Jul 18 14:08:03 2020	1595070483	0	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	6
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	6
Sat Jul 18 14:08:04 2020	1595070484	2	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	6
Sat Jul 18 14:08:04 2020	1595070484	2	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	6
Sat Jul 18 14:08:04 2020	1595070484	0	10	11	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	6
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	6
Sat Jul 18 14:08:04 2020	1595070484	0	10	11	6
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	7
Sat Jul 18 14:08:03 2020	1595070483	0	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	0	10	11	6
Sat Jul 18 14:08:04 2020	1595070484	0	10	11	6
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	2	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	0	10	11	6
Sat Jul 18 14:08:03 2020	1595070483	2	9	11	6
Sat Jul 18 14:08:04 2020	1595070484	2	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	2	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	2	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	6
Sat Jul 18 14:08:03 2020	1595070483	2	9	11	6
Sat Jul 18 14:08:03 2020	1595070483	2	9	11	6
Sat Jul 18 14:08:04 2020	1595070484	2	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	2	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	2	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	2	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	5
Sat Jul 18 14:08:03 2020	1595070483	2	9	11	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:03 2020	1595070483	2	9	11	4
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	2	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	2	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	6
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	5
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	5
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	7
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	9
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	0	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	6
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	0	10	11	7
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	6
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	6
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	6
Sat Jul 18 14:08:04 2020	1595070484	0	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	9	11	7
Sat Jul 18 14:08:03 2020	1595070483	1	9	11	7
Sat Jul 18 14:08:03 2020	1595070483	1	9	11	7
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	0	10	11	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	9
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	6
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	11	7
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	9
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:03 2020	1595070483	0	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	0	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:03 2020	1595070483	0	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	0	10	11	8
Sat Jul 18 14:08:03 2020	1595070483	0	10	11	7
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	0	10	11	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	9
Sat Jul 18 14:08:03 2020	1595070483	0	10	11	8
Sat Jul 18 14:08:04 2020	1595070484	1	10	11	7
Sat Jul 18 14:08:03 2020	1595070483	0	10	11	7
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	9
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	8
Sat Jul 18 14:08:03 2020	1595070483	0	10	11	8
Sat Jul 18 14:08:03 2020	1595070483	1	10	11	9
