starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 18 13:59:01 2020	1595069941	0	1210	1210	1210
Sat Jul 18 14:00:25 2020	1595070025	0	1210	1210	1210
Sat Jul 18 13:59:09 2020	1595069949	0	1210	1210	1210
Sat Jul 18 13:59:26 2020	1595069966	0	1210	1210	1210
Sat Jul 18 14:00:14 2020	1595070014	0	1210	1210	1210
Sat Jul 18 14:00:32 2020	1595070032	0	1210	1210	1210
Sat Jul 18 13:59:46 2020	1595069986	0	1210	1210	1207
Sat Jul 18 14:00:02 2020	1595070002	0	1210	1210	1210
Sat Jul 18 14:00:44 2020	1595070044	0	1210	1210	1210
Sat Jul 18 14:00:18 2020	1595070018	0	1210	1210	1210
Sat Jul 18 14:00:49 2020	1595070049	0	1210	1210	1210
Sat Jul 18 14:00:45 2020	1595070045	0	1210	1211	1210
Sat Jul 18 13:59:23 2020	1595069963	0	1210	1211	1210
Sat Jul 18 14:00:45 2020	1595070045	0	1210	1211	1210
Sat Jul 18 14:01:00 2020	1595070060	0	1211	1211	1210
Sat Jul 18 14:00:40 2020	1595070040	0	1210	1211	1210
Sat Jul 18 14:00:30 2020	1595070030	0	1211	1211	1210
Sat Jul 18 13:59:37 2020	1595069977	0	1211	1211	1208
Sat Jul 18 14:00:48 2020	1595070048	0	1211	1211	1210
Sat Jul 18 14:00:43 2020	1595070043	0	1211	1211	1210
Sat Jul 18 13:59:37 2020	1595069977	0	1211	1211	1210
Sat Jul 18 13:59:26 2020	1595069966	0	1211	1211	1210
Sat Jul 18 13:59:26 2020	1595069966	0	1211	1211	1210
Sat Jul 18 14:00:22 2020	1595070022	0	1211	1211	1210
Sat Jul 18 13:59:29 2020	1595069969	0	1211	1211	1210
Sat Jul 18 13:59:25 2020	1595069965	0	1211	1211	1210
Sat Jul 18 13:59:48 2020	1595069988	0	1211	1211	1210
Sat Jul 18 14:00:47 2020	1595070047	0	1211	1211	1210
Sat Jul 18 13:59:37 2020	1595069977	0	1211	1211	1210
Sat Jul 18 14:00:34 2020	1595070034	0	1211	1211	1210
Sat Jul 18 14:00:25 2020	1595070025	0	1211	1211	1210
Sat Jul 18 14:00:26 2020	1595070026	0	1211	1211	1210
Sat Jul 18 14:00:43 2020	1595070043	0	1211	1211	1211
Sat Jul 18 14:00:19 2020	1595070019	0	1211	1211	1211
Sat Jul 18 13:59:29 2020	1595069969	0	1211	1211	1211
Sat Jul 18 14:00:43 2020	1595070043	0	1211	1211	1211
Sat Jul 18 13:59:23 2020	1595069963	0	1211	1211	1211
Sat Jul 18 14:00:33 2020	1595070033	0	1211	1211	1211
Sat Jul 18 13:59:11 2020	1595069951	0	1211	1211	1211
Sat Jul 18 14:00:18 2020	1595070018	0	1211	1211	1211
Sat Jul 18 14:00:55 2020	1595070055	0	1211	1211	1210
Sat Jul 18 14:00:19 2020	1595070019	0	1211	1211	1210
Sat Jul 18 14:00:53 2020	1595070053	0	1211	1211	1211
Sat Jul 18 14:01:00 2020	1595070060	0	1211	1211	1211
Sat Jul 18 14:00:14 2020	1595070014	0	1211	1211	1211
Sat Jul 18 14:00:52 2020	1595070052	0	1211	1211	1211
Sat Jul 18 13:59:37 2020	1595069977	0	1211	1211	1211
Sat Jul 18 13:59:36 2020	1595069976	0	1211	1211	1211
Sat Jul 18 14:00:53 2020	1595070053	0	1211	1211	1211
Sat Jul 18 14:00:18 2020	1595070018	0	1211	1211	1211
Sat Jul 18 13:59:01 2020	1595069941	0	1211	1211	1211
Sat Jul 18 14:01:01 2020	1595070061	0	1211	1211	1211
Sat Jul 18 14:00:26 2020	1595070026	0	1211	1211	1211
Sat Jul 18 14:00:21 2020	1595070021	0	1211	1211	1211
Sat Jul 18 14:00:23 2020	1595070023	0	1211	1211	1211
Sat Jul 18 14:00:48 2020	1595070048	0	1211	1211	1211
Sat Jul 18 14:00:10 2020	1595070010	0	1211	1211	1211
Sat Jul 18 14:00:25 2020	1595070025	0	1211	1211	1211
Sat Jul 18 13:59:48 2020	1595069988	0	1211	1211	1211
Sat Jul 18 14:00:09 2020	1595070009	0	1211	1211	1211
Sat Jul 18 14:00:21 2020	1595070021	0	1211	1211	1211
Sat Jul 18 13:59:33 2020	1595069973	0	1211	1211	1211
Sat Jul 18 14:01:02 2020	1595070062	0	1211	1211	1211
Sat Jul 18 13:59:47 2020	1595069987	0	1211	1211	1211
Sat Jul 18 13:59:28 2020	1595069968	0	1211	1211	1211
Sat Jul 18 14:00:47 2020	1595070047	0	1211	1211	1211
Sat Jul 18 14:00:22 2020	1595070022	0	1211	1211	1211
Sat Jul 18 14:00:19 2020	1595070019	0	1211	1211	1211
Sat Jul 18 14:00:38 2020	1595070038	0	1211	1211	1211
Sat Jul 18 14:00:22 2020	1595070022	0	1211	1211	1211
Sat Jul 18 14:00:10 2020	1595070010	0	1211	1211	1208
Sat Jul 18 14:00:18 2020	1595070018	0	1211	1211	1211
Sat Jul 18 14:00:26 2020	1595070026	0	1211	1211	1211
Sat Jul 18 13:59:02 2020	1595069942	0	1211	1211	1211
Sat Jul 18 14:00:23 2020	1595070023	0	1211	1211	1211
Sat Jul 18 14:00:22 2020	1595070022	0	1211	1212	1209
Sat Jul 18 14:00:48 2020	1595070048	0	1211	1212	1211
Sat Jul 18 13:59:20 2020	1595069960	0	1211	1212	1211
Sat Jul 18 14:00:42 2020	1595070042	0	1211	1212	1211
Sat Jul 18 14:00:19 2020	1595070019	0	1211	1212	1210
Sat Jul 18 14:00:40 2020	1595070040	0	1212	1212	1211
Sat Jul 18 14:00:24 2020	1595070024	0	1212	1212	1211
Sat Jul 18 14:00:48 2020	1595070048	0	1212	1212	1211
Sat Jul 18 13:59:58 2020	1595069998	0	1212	1212	1211
Sat Jul 18 13:59:06 2020	1595069946	0	1212	1212	1211
Sat Jul 18 13:59:44 2020	1595069984	0	1212	1212	1211
Sat Jul 18 14:00:51 2020	1595070051	0	1212	1212	1211
Sat Jul 18 14:00:45 2020	1595070045	0	1212	1212	1209
Sat Jul 18 14:00:40 2020	1595070040	0	1212	1212	1211
Sat Jul 18 13:59:13 2020	1595069953	0	1212	1212	1211
Sat Jul 18 14:00:47 2020	1595070047	0	1212	1212	1211
Sat Jul 18 14:00:22 2020	1595070022	0	1212	1212	1211
Sat Jul 18 14:00:19 2020	1595070019	0	1212	1212	1211
Sat Jul 18 14:00:54 2020	1595070054	0	1212	1212	1207
Sat Jul 18 14:00:37 2020	1595070037	0	1212	1212	1211
Sat Jul 18 14:00:30 2020	1595070030	0	1212	1212	1211
Sat Jul 18 14:01:03 2020	1595070063	0	1212	1212	1211
Sat Jul 18 14:00:17 2020	1595070017	0	1212	1212	1211
Sat Jul 18 14:00:22 2020	1595070022	0	1212	1212	1212
Sat Jul 18 13:59:37 2020	1595069977	0	1212	1212	1211
Sat Jul 18 13:59:11 2020	1595069951	0	1212	1212	1211
Sat Jul 18 14:00:30 2020	1595070030	0	1212	1212	1212
Sat Jul 18 13:59:13 2020	1595069953	0	1212	1212	1212
Sat Jul 18 14:00:08 2020	1595070008	0	1212	1212	1212
Sat Jul 18 14:00:12 2020	1595070012	0	1212	1212	1212
Sat Jul 18 13:59:11 2020	1595069951	0	1212	1212	1211
Sat Jul 18 14:00:23 2020	1595070023	0	1212	1212	1212
Sat Jul 18 14:01:04 2020	1595070064	0	1212	1212	1212
Sat Jul 18 13:59:25 2020	1595069965	0	1212	1212	1212
Sat Jul 18 13:59:05 2020	1595069945	0	1212	1212	1211
Sat Jul 18 14:00:55 2020	1595070055	0	1212	1212	1212
Sat Jul 18 14:00:18 2020	1595070018	0	1212	1212	1212
Sat Jul 18 14:00:26 2020	1595070026	0	1212	1212	1212
Sat Jul 18 14:00:44 2020	1595070044	0	1212	1212	1212
Sat Jul 18 13:59:37 2020	1595069977	0	1212	1212	1212
Sat Jul 18 14:00:18 2020	1595070018	0	1212	1212	1212
Sat Jul 18 13:59:44 2020	1595069984	0	1212	1212	1212
Sat Jul 18 14:00:45 2020	1595070045	0	1212	1212	1212
Sat Jul 18 14:00:10 2020	1595070010	0	1212	1212	1212
Sat Jul 18 14:00:49 2020	1595070049	0	1212	1212	1212
Sat Jul 18 13:59:24 2020	1595069964	0	1212	1212	1211
Sat Jul 18 14:00:25 2020	1595070025	0	1212	1212	1212
Sat Jul 18 14:00:51 2020	1595070051	0	1212	1212	1212
Sat Jul 18 13:59:01 2020	1595069941	0	1212	1212	1212
Sat Jul 18 14:00:22 2020	1595070022	0	1212	1212	1212
Sat Jul 18 13:59:11 2020	1595069951	0	1212	1212	1212
Sat Jul 18 14:00:41 2020	1595070041	0	1212	1212	1212
Sat Jul 18 14:01:03 2020	1595070063	0	1212	1212	1212
Sat Jul 18 14:00:10 2020	1595070010	0	1212	1212	1212
Sat Jul 18 13:59:21 2020	1595069961	0	1212	1212	1211
Sat Jul 18 14:00:47 2020	1595070047	0	1212	1212	1212
Sat Jul 18 13:59:20 2020	1595069960	0	1212	1212	1212
Sat Jul 18 14:00:22 2020	1595070022	0	1212	1212	1212
Sat Jul 18 13:59:33 2020	1595069973	0	1212	1212	1208
Sat Jul 18 13:59:28 2020	1595069968	0	1212	1212	1212
Sat Jul 18 14:01:04 2020	1595070064	0	1212	1212	1208
Sat Jul 18 13:59:28 2020	1595069968	0	1212	1212	1212
Sat Jul 18 14:00:32 2020	1595070032	0	1212	1212	1212
Sat Jul 18 13:59:04 2020	1595069944	0	1212	1212	1212
Sat Jul 18 14:00:22 2020	1595070022	0	1212	1212	1212
Sat Jul 18 13:59:33 2020	1595069973	0	1212	1212	1210
Sat Jul 18 14:00:48 2020	1595070048	0	1212	1212	1212
Sat Jul 18 14:00:11 2020	1595070011	0	1212	1212	1212
Sat Jul 18 14:00:51 2020	1595070051	0	1212	1212	1207
Sat Jul 18 14:00:44 2020	1595070044	0	1212	1212	1212
Sat Jul 18 14:00:10 2020	1595070010	0	1212	1212	1212
Sat Jul 18 14:00:45 2020	1595070045	0	1212	1212	1212
Sat Jul 18 14:00:52 2020	1595070052	0	1212	1212	1212
Sat Jul 18 14:00:25 2020	1595070025	0	1212	1213	1212
Sat Jul 18 13:59:30 2020	1595069970	0	1212	1213	1212
Sat Jul 18 14:00:30 2020	1595070030	0	1212	1213	1212
Sat Jul 18 13:59:13 2020	1595069953	0	1212	1213	1212
Sat Jul 18 13:59:13 2020	1595069953	0	1213	1213	1212
Sat Jul 18 13:59:29 2020	1595069969	0	1212	1213	1212
Sat Jul 18 14:00:19 2020	1595070019	0	1213	1213	1212
Sat Jul 18 14:00:30 2020	1595070030	0	1213	1213	1209
Sat Jul 18 13:59:12 2020	1595069952	0	1213	1213	1212
Sat Jul 18 13:59:48 2020	1595069988	0	1213	1213	1212
Sat Jul 18 14:00:53 2020	1595070053	0	1213	1213	1210
Sat Jul 18 14:00:40 2020	1595070040	0	1213	1213	1212
Sat Jul 18 14:00:25 2020	1595070025	0	1213	1213	1213
Sat Jul 18 14:00:21 2020	1595070021	0	1213	1213	1212
Sat Jul 18 14:00:44 2020	1595070044	0	1213	1213	1213
Sat Jul 18 14:00:10 2020	1595070010	0	1213	1213	1212
Sat Jul 18 14:00:30 2020	1595070030	0	1213	1213	1212
Sat Jul 18 14:00:22 2020	1595070022	0	1213	1213	1208
Sat Jul 18 14:00:55 2020	1595070055	0	1213	1213	1212
Sat Jul 18 14:00:41 2020	1595070041	0	1213	1213	1212
Sat Jul 18 14:00:47 2020	1595070047	0	1213	1213	1212
Sat Jul 18 14:00:47 2020	1595070047	0	1213	1213	1212
Sat Jul 18 13:59:33 2020	1595069973	0	1213	1213	1212
Sat Jul 18 13:59:44 2020	1595069984	0	1213	1213	1213
Sat Jul 18 13:59:21 2020	1595069961	0	1213	1213	1211
Sat Jul 18 14:00:44 2020	1595070044	0	1213	1213	1212
Sat Jul 18 14:00:38 2020	1595070038	0	1213	1213	1213
Sat Jul 18 13:59:12 2020	1595069952	0	1213	1213	1213
Sat Jul 18 14:01:02 2020	1595070062	0	1213	1213	1212
Sat Jul 18 13:59:37 2020	1595069977	0	1213	1213	1213
Sat Jul 18 14:00:27 2020	1595070027	0	1213	1213	1213
Sat Jul 18 14:00:52 2020	1595070052	0	1213	1213	1213
Sat Jul 18 14:00:56 2020	1595070056	0	1213	1213	1213
Sat Jul 18 13:59:28 2020	1595069968	0	1213	1213	1213
Sat Jul 18 14:00:19 2020	1595070019	0	1213	1213	1213
Sat Jul 18 13:59:28 2020	1595069968	0	1213	1213	1213
Sat Jul 18 14:00:25 2020	1595070025	0	1213	1213	1210
Sat Jul 18 13:59:02 2020	1595069942	0	1213	1213	1210
Sat Jul 18 14:00:32 2020	1595070032	0	1213	1213	1213
Sat Jul 18 14:00:45 2020	1595070045	0	1213	1213	1213
Sat Jul 18 14:00:55 2020	1595070055	0	1213	1213	1213
Sat Jul 18 14:00:52 2020	1595070052	0	1213	1213	1213
Sat Jul 18 14:00:15 2020	1595070015	0	1213	1213	1213
Sat Jul 18 13:59:05 2020	1595069945	0	1213	1213	1213
Sat Jul 18 14:00:30 2020	1595070030	0	1213	1213	1213
Sat Jul 18 14:01:01 2020	1595070061	0	1213	1213	1213
Sat Jul 18 14:00:56 2020	1595070056	0	1213	1213	1213
Sat Jul 18 14:00:45 2020	1595070045	0	1213	1213	1213
Sat Jul 18 13:59:25 2020	1595069965	0	1213	1213	1213
Sat Jul 18 14:00:26 2020	1595070026	0	1213	1213	1213
Sat Jul 18 14:00:38 2020	1595070038	0	1213	1213	1213
Sat Jul 18 14:00:18 2020	1595070018	0	1213	1213	1213
Sat Jul 18 14:00:55 2020	1595070055	0	1213	1213	1213
Sat Jul 18 13:59:28 2020	1595069968	0	1213	1213	1213
Sat Jul 18 14:00:51 2020	1595070051	0	1213	1213	1213
Sat Jul 18 14:00:57 2020	1595070057	0	1213	1213	1213
Sat Jul 18 14:00:18 2020	1595070018	0	1213	1213	1213
Sat Jul 18 14:00:49 2020	1595070049	0	1213	1213	1213
Sat Jul 18 13:59:21 2020	1595069961	0	1213	1213	1213
Sat Jul 18 14:01:04 2020	1595070064	0	1213	1213	1213
Sat Jul 18 14:00:32 2020	1595070032	0	1213	1213	1212
Sat Jul 18 14:00:22 2020	1595070022	0	1213	1213	1213
Sat Jul 18 14:00:56 2020	1595070056	0	1213	1213	1207
Sat Jul 18 13:59:46 2020	1595069986	0	1213	1213	1213
Sat Jul 18 14:00:23 2020	1595070023	0	1213	1213	1213
Sat Jul 18 14:00:30 2020	1595070030	0	1213	1213	1213
Sat Jul 18 14:00:02 2020	1595070002	0	1213	1213	1213
Sat Jul 18 13:59:13 2020	1595069953	0	1213	1213	1213
Sat Jul 18 13:59:44 2020	1595069984	0	1213	1213	1213
Sat Jul 18 14:01:01 2020	1595070061	0	1213	1213	1213
Sat Jul 18 14:00:49 2020	1595070049	0	1214	1214	1213
Sat Jul 18 14:00:41 2020	1595070041	0	1214	1214	1213
Sat Jul 18 14:00:52 2020	1595070052	0	1214	1214	1213
Sat Jul 18 13:59:29 2020	1595069969	0	1214	1214	1213
Sat Jul 18 13:59:12 2020	1595069952	0	1214	1214	1213
Sat Jul 18 13:59:20 2020	1595069960	0	1214	1214	1213
Sat Jul 18 14:00:45 2020	1595070045	0	1214	1214	1213
Sat Jul 18 14:00:18 2020	1595070018	0	1214	1214	1212
Sat Jul 18 14:00:34 2020	1595070034	0	1214	1214	1213
Sat Jul 18 14:00:19 2020	1595070019	0	1214	1214	1213
Sat Jul 18 14:00:47 2020	1595070047	0	1214	1214	1213
Sat Jul 18 13:59:59 2020	1595069999	0	1214	1214	1213
Sat Jul 18 13:59:09 2020	1595069949	0	1214	1214	1213
Sat Jul 18 13:58:59 2020	1595069939	12	1202	1214	1201
Sat Jul 18 13:59:24 2020	1595069964	0	1214	1214	1214
Sat Jul 18 14:00:38 2020	1595070038	0	1214	1214	1214
Sat Jul 18 14:01:03 2020	1595070063	0	1214	1214	1214
Sat Jul 18 14:00:48 2020	1595070048	0	1214	1214	1213
Sat Jul 18 14:00:56 2020	1595070056	0	1214	1214	1213
Sat Jul 18 14:00:10 2020	1595070010	0	1214	1214	1213
Sat Jul 18 14:00:30 2020	1595070030	0	1214	1214	1214
Sat Jul 18 14:00:49 2020	1595070049	0	1214	1214	1214
Sat Jul 18 14:00:50 2020	1595070050	0	1214	1214	1214
Sat Jul 18 14:00:54 2020	1595070054	0	1214	1214	1214
Sat Jul 18 14:01:02 2020	1595070062	0	1214	1214	1214
Sat Jul 18 14:00:47 2020	1595070047	0	1214	1214	1213
Sat Jul 18 14:00:41 2020	1595070041	0	1214	1214	1211
Sat Jul 18 13:59:24 2020	1595069964	0	1214	1214	1214
Sat Jul 18 14:00:22 2020	1595070022	0	1214	1214	1214
Sat Jul 18 13:59:01 2020	1595069941	0	1214	1214	1214
Sat Jul 18 13:59:24 2020	1595069964	0	1214	1214	1214
Sat Jul 18 14:00:26 2020	1595070026	0	1214	1214	1212
Sat Jul 18 14:00:45 2020	1595070045	0	1214	1214	1214
Sat Jul 18 14:00:10 2020	1595070010	0	1214	1214	1214
Sat Jul 18 14:00:53 2020	1595070053	0	1214	1214	1214
Sat Jul 18 14:00:44 2020	1595070044	0	1214	1214	1214
Sat Jul 18 13:59:27 2020	1595069967	0	1214	1214	1214
Sat Jul 18 14:00:21 2020	1595070021	0	1214	1214	1214
Sat Jul 18 13:59:27 2020	1595069967	0	1214	1214	1214
Sat Jul 18 13:59:44 2020	1595069984	0	1214	1214	1214
Sat Jul 18 14:00:49 2020	1595070049	0	1214	1214	1214
Sat Jul 18 14:00:36 2020	1595070036	0	1214	1214	1214
Sat Jul 18 14:00:40 2020	1595070040	0	1214	1214	1214
Sat Jul 18 14:00:44 2020	1595070044	0	1214	1214	1214
Sat Jul 18 13:59:04 2020	1595069944	0	1214	1214	1214
Sat Jul 18 14:00:47 2020	1595070047	0	1214	1214	1214
Sat Jul 18 14:00:48 2020	1595070048	0	1214	1214	1214
Sat Jul 18 14:00:18 2020	1595070018	0	1214	1214	1214
Sat Jul 18 14:00:45 2020	1595070045	0	1214	1214	1214
Sat Jul 18 14:00:45 2020	1595070045	0	1214	1214	1214
Sat Jul 18 14:00:17 2020	1595070017	0	1214	1214	1214
Sat Jul 18 13:59:12 2020	1595069952	0	1214	1214	1214
Sat Jul 18 13:59:27 2020	1595069967	0	1214	1214	1214
Sat Jul 18 14:00:58 2020	1595070058	0	1214	1214	1214
Sat Jul 18 13:59:25 2020	1595069965	0	1214	1214	1214
Sat Jul 18 14:00:45 2020	1595070045	0	1214	1214	1214
Sat Jul 18 13:59:48 2020	1595069988	0	1214	1214	1213
Sat Jul 18 14:00:26 2020	1595070026	0	1214	1214	1214
Sat Jul 18 14:00:19 2020	1595070019	0	1214	1214	1214
Sat Jul 18 13:59:05 2020	1595069945	0	1214	1214	1214
Sat Jul 18 13:59:01 2020	1595069941	0	1214	1214	1214
Sat Jul 18 14:00:33 2020	1595070033	0	1214	1214	1214
Sat Jul 18 14:00:25 2020	1595070025	0	1214	1214	1214
Sat Jul 18 14:00:21 2020	1595070021	0	1214	1214	1214
Sat Jul 18 14:00:40 2020	1595070040	0	1214	1214	1214
Sat Jul 18 13:59:01 2020	1595069941	0	1214	1214	1214
Sat Jul 18 14:00:39 2020	1595070039	0	1214	1215	1214
Sat Jul 18 14:00:22 2020	1595070022	0	1214	1215	1214
Sat Jul 18 13:59:13 2020	1595069953	0	1214	1215	1214
Sat Jul 18 14:00:34 2020	1595070034	0	1214	1215	1214
Sat Jul 18 14:00:32 2020	1595070032	0	1215	1215	1214
Sat Jul 18 13:59:53 2020	1595069993	0	1215	1215	1214
Sat Jul 18 13:59:13 2020	1595069953	0	1215	1215	1214
Sat Jul 18 14:01:01 2020	1595070061	0	1215	1215	1214
Sat Jul 18 14:00:53 2020	1595070053	0	1215	1215	1214
Sat Jul 18 14:00:26 2020	1595070026	0	1215	1215	1214
Sat Jul 18 14:00:45 2020	1595070045	0	1215	1215	1214
Sat Jul 18 14:00:14 2020	1595070014	0	1215	1215	1214
Sat Jul 18 14:00:54 2020	1595070054	0	1215	1215	1214
Sat Jul 18 13:59:36 2020	1595069976	0	1215	1215	1214
Sat Jul 18 13:59:21 2020	1595069961	0	1215	1215	1214
Sat Jul 18 14:00:27 2020	1595070027	0	1215	1215	1214
Sat Jul 18 14:00:44 2020	1595070044	0	1215	1215	1214
Sat Jul 18 13:59:21 2020	1595069961	0	1215	1215	1214
Sat Jul 18 14:00:51 2020	1595070051	0	1215	1215	1214
Sat Jul 18 13:59:28 2020	1595069968	0	1215	1215	1214
Sat Jul 18 13:59:02 2020	1595069942	0	1215	1215	1214
Sat Jul 18 14:00:49 2020	1595070049	0	1215	1215	1214
Sat Jul 18 13:59:25 2020	1595069965	0	1215	1215	1215
Sat Jul 18 14:00:43 2020	1595070043	0	1215	1215	1215
Sat Jul 18 14:00:34 2020	1595070034	0	1215	1215	1214
Sat Jul 18 13:59:49 2020	1595069989	0	1215	1215	1215
Sat Jul 18 14:00:45 2020	1595070045	0	1215	1215	1215
Sat Jul 18 14:00:18 2020	1595070018	0	1215	1215	1212
Sat Jul 18 13:59:01 2020	1595069941	0	1215	1215	1215
Sat Jul 18 13:59:07 2020	1595069947	0	1215	1215	1214
Sat Jul 18 14:00:56 2020	1595070056	0	1215	1215	1208
Sat Jul 18 14:00:32 2020	1595070032	0	1215	1215	1214
Sat Jul 18 14:00:26 2020	1595070026	0	1215	1215	1215
Sat Jul 18 13:59:55 2020	1595069995	0	1215	1215	1215
Sat Jul 18 14:00:22 2020	1595070022	0	1215	1215	1215
Sat Jul 18 14:00:22 2020	1595070022	0	1215	1215	1214
Sat Jul 18 14:00:44 2020	1595070044	0	1215	1215	1215
Sat Jul 18 14:00:54 2020	1595070054	0	1215	1215	1215
Sat Jul 18 14:00:14 2020	1595070014	0	1215	1215	1215
Sat Jul 18 14:00:33 2020	1595070033	0	1215	1215	1215
Sat Jul 18 14:00:55 2020	1595070055	0	1215	1215	1215
Sat Jul 18 13:59:09 2020	1595069949	0	1215	1215	1215
Sat Jul 18 14:00:10 2020	1595070010	0	1215	1215	1209
Sat Jul 18 13:59:25 2020	1595069965	0	1215	1215	1215
Sat Jul 18 14:00:27 2020	1595070027	0	1215	1215	1215
Sat Jul 18 14:00:26 2020	1595070026	0	1215	1215	1215
Sat Jul 18 14:01:04 2020	1595070064	0	1215	1215	1215
Sat Jul 18 14:00:54 2020	1595070054	0	1215	1215	1215
Sat Jul 18 13:59:20 2020	1595069960	0	1215	1215	1215
Sat Jul 18 14:00:59 2020	1595070059	0	1215	1215	1215
Sat Jul 18 13:59:25 2020	1595069965	0	1215	1215	1212
Sat Jul 18 14:01:03 2020	1595070063	0	1215	1215	1215
Sat Jul 18 13:59:22 2020	1595069962	0	1215	1215	1215
Sat Jul 18 14:00:26 2020	1595070026	0	1215	1215	1215
Sat Jul 18 13:59:33 2020	1595069973	0	1215	1215	1209
Sat Jul 18 13:59:20 2020	1595069960	0	1215	1215	1215
Sat Jul 18 13:59:37 2020	1595069977	0	1215	1215	1209
Sat Jul 18 14:00:49 2020	1595070049	0	1215	1215	1215
Sat Jul 18 13:59:13 2020	1595069953	0	1215	1215	1215
Sat Jul 18 13:59:24 2020	1595069964	0	1215	1215	1215
Sat Jul 18 14:01:03 2020	1595070063	0	1215	1215	1215
Sat Jul 18 14:01:04 2020	1595070064	0	1215	1215	1213
Sat Jul 18 14:00:25 2020	1595070025	0	1215	1215	1215
Sat Jul 18 13:59:01 2020	1595069941	0	1215	1215	1215
Sat Jul 18 14:00:47 2020	1595070047	0	1215	1215	1215
Sat Jul 18 14:00:58 2020	1595070058	0	1215	1215	1215
Sat Jul 18 14:01:02 2020	1595070062	0	1215	1215	1215
Sat Jul 18 14:00:52 2020	1595070052	0	1215	1215	1215
Sat Jul 18 13:59:32 2020	1595069972	0	1215	1215	1215
Sat Jul 18 14:00:50 2020	1595070050	0	1215	1215	1215
Sat Jul 18 13:59:21 2020	1595069961	0	1215	1215	1214
Sat Jul 18 14:00:19 2020	1595070019	0	1215	1215	1215
Sat Jul 18 13:59:35 2020	1595069975	0	1215	1216	1215
Sat Jul 18 14:00:52 2020	1595070052	0	1215	1216	1215
Sat Jul 18 14:00:19 2020	1595070019	0	1215	1216	1215
Sat Jul 18 13:59:54 2020	1595069994	0	1215	1216	1215
Sat Jul 18 13:59:55 2020	1595069995	0	1215	1216	1215
Sat Jul 18 13:59:32 2020	1595069972	0	1216	1216	1213
Sat Jul 18 13:59:48 2020	1595069988	0	1216	1216	1215
Sat Jul 18 14:00:51 2020	1595070051	0	1216	1216	1215
Sat Jul 18 14:00:52 2020	1595070052	0	1216	1216	1215
Sat Jul 18 14:00:30 2020	1595070030	0	1216	1216	1215
Sat Jul 18 14:00:38 2020	1595070038	0	1216	1216	1215
Sat Jul 18 14:00:56 2020	1595070056	0	1216	1216	1215
Sat Jul 18 14:00:14 2020	1595070014	0	1216	1216	1215
Sat Jul 18 14:00:21 2020	1595070021	0	1216	1216	1215
Sat Jul 18 13:59:36 2020	1595069976	0	1216	1216	1215
Sat Jul 18 13:59:12 2020	1595069952	0	1216	1216	1215
Sat Jul 18 13:59:24 2020	1595069964	0	1216	1216	1215
Sat Jul 18 14:01:02 2020	1595070062	0	1216	1216	1215
Sat Jul 18 13:59:04 2020	1595069944	0	1216	1216	1215
Sat Jul 18 14:00:41 2020	1595070041	0	1216	1216	1215
Sat Jul 18 14:00:21 2020	1595070021	0	1216	1216	1215
Sat Jul 18 14:00:38 2020	1595070038	0	1216	1216	1215
Sat Jul 18 14:00:18 2020	1595070018	0	1216	1216	1215
Sat Jul 18 14:00:21 2020	1595070021	0	1216	1216	1215
Sat Jul 18 14:00:11 2020	1595070011	0	1216	1216	1215
Sat Jul 18 14:01:00 2020	1595070060	0	1216	1216	1216
Sat Jul 18 14:00:33 2020	1595070033	0	1216	1216	1208
Sat Jul 18 13:59:09 2020	1595069949	0	1216	1216	1216
Sat Jul 18 14:00:21 2020	1595070021	0	1216	1216	1216
Sat Jul 18 14:00:18 2020	1595070018	0	1216	1216	1216
Sat Jul 18 14:00:40 2020	1595070040	0	1216	1216	1216
Sat Jul 18 14:00:27 2020	1595070027	0	1216	1216	1216
Sat Jul 18 14:00:34 2020	1595070034	0	1216	1216	1216
Sat Jul 18 13:59:13 2020	1595069953	0	1216	1216	1216
Sat Jul 18 13:59:36 2020	1595069976	0	1216	1216	1215
Sat Jul 18 14:00:33 2020	1595070033	0	1216	1216	1216
Sat Jul 18 14:00:15 2020	1595070015	0	1216	1216	1216
Sat Jul 18 14:01:04 2020	1595070064	0	1216	1216	1216
Sat Jul 18 13:59:06 2020	1595069946	0	1216	1216	1216
Sat Jul 18 13:59:12 2020	1595069952	0	1216	1216	1216
Sat Jul 18 13:59:11 2020	1595069951	0	1216	1216	1216
Sat Jul 18 14:01:00 2020	1595070060	0	1216	1216	1216
Sat Jul 18 13:59:29 2020	1595069969	0	1216	1216	1216
Sat Jul 18 13:59:28 2020	1595069968	0	1216	1216	1216
Sat Jul 18 14:00:43 2020	1595070043	0	1216	1216	1216
Sat Jul 18 13:59:10 2020	1595069950	0	1216	1216	1216
Sat Jul 18 14:00:26 2020	1595070026	0	1216	1216	1216
Sat Jul 18 13:59:26 2020	1595069966	0	1216	1216	1216
Sat Jul 18 13:59:44 2020	1595069984	0	1216	1216	1216
Sat Jul 18 14:00:14 2020	1595070014	0	1216	1216	1216
Sat Jul 18 14:00:32 2020	1595070032	0	1216	1216	1216
Sat Jul 18 14:00:45 2020	1595070045	0	1216	1216	1216
Sat Jul 18 14:00:49 2020	1595070049	0	1216	1216	1216
Sat Jul 18 13:59:36 2020	1595069976	0	1216	1216	1216
Sat Jul 18 14:00:38 2020	1595070038	0	1216	1216	1216
